employee_id,department,employment_year,pension_plan,monthly_salary_sek,working_ratio,training_hours_2024,overtime_hours_2024
5975,Sales,2016,2,46811.21,0.85,15,1
5976,Procurement,2016,2,43458.67,1.0,14,12
5977,Marketing,2016,2,35090.24,0.75,17,4
5978,HR,2016,2,37162.42,0.85,10,16
5979,HR,2016,2,34211.03,0.85,3,14
5980,Logistics,2016,2,33860.19,0.8,14,18
5981,R&D,2016,2,44187.38,0.85,8,14
5982,R&D,2016,2,34667.97,0.9,7,17
5983,Sales,2016,2,37362.45,1.0,1,4
5984,Finance,2016,2,41523.61,0.9,17,14
5985,Procurement,2016,2,49467.29,0.9,17,12
5986,Procurement,2016,2,44885.06,0.9,10,9
5987,IT,2016,2,37572.26,1.0,15,17
5988,Support,2016,2,30234.18,0.85,18,10
5989,Operations,2016,2,35383.86,0.8,13,16
5990,Marketing,2016,2,39560.34,0.9,2,3
5991,Finance,2016,2,45840.65,0.9,2,6
5992,Operations,2016,2,35683.94,0.9,18,10
5993,Procurement,2016,2,39322.22,0.75,3,0
5994,Sales,2016,2,33397.35,0.75,8,2
5995,Sales,2016,2,31181.75,0.85,15,6
5996,Sales,2016,2,39063.39,0.75,19,3
5997,Sales,2016,2,42575.58,0.8,1,1
5998,Sales,2016,2,47451.82,0.85,12,2
5999,IT,2016,2,35734.57,0.8,3,9
6000,Sales,2016,2,49557.99,0.85,7,17
6001,Operations,2017,2,31147.04,0.8,1,12
6002,Sales,2017,2,43658.17,1.0,6,16
6003,Sales,2017,2,49005.13,0.9,3,14
6004,R&D,2017,2,45717.06,0.75,0,14
6005,Logistics,2017,2,38320.04,0.75,15,20
6006,Marketing,2017,2,43809.02,0.8,18,19
6007,HR,2017,2,39458.34,0.8,1,3
6008,Logistics,2017,2,32950.47,0.8,12,4
6009,Marketing,2017,2,45076.02,0.75,10,20
6010,IT,2017,2,42900.76,0.9,19,6
6011,Support,2017,2,37016.47,0.85,1,19
6012,R&D,2017,2,41895.13,0.85,18,18
6013,Logistics,2017,2,48148.85,0.8,7,11
6014,Sales,2017,2,36893.58,0.9,0,10
6015,Procurement,2017,2,37063.28,0.75,20,11
6016,Marketing,2017,2,39613.32,0.9,14,20
6017,Logistics,2017,2,33276.37,0.85,7,13
6018,R&D,2017,2,47800.29,0.75,10,19
6019,Logistics,2017,2,31127.55,0.85,7,16
6020,Operations,2017,2,35259.66,1.0,20,15
6021,Finance,2017,2,40558.98,1.0,17,4
6022,HR,2017,2,45970.13,0.9,5,2
6023,Finance,2017,2,33658.91,0.85,3,2
6024,Procurement,2017,2,31369.84,0.85,18,12
6025,Finance,2017,2,34189.16,0.8,16,12
6026,Sales,2017,2,38187.15,0.85,4,10
6027,Logistics,2017,2,41979.12,1.0,15,12
6028,Marketing,2017,2,44837.54,0.9,16,15
6029,IT,2017,2,44054.12,0.85,5,5
6030,Operations,2017,2,34618.89,0.85,2,16
6031,Logistics,2017,2,42664.06,0.75,17,8
6032,IT,2017,2,39706.0,0.75,6,18
6033,Procurement,2017,2,43595.34,1.0,1,2
6034,Finance,2017,2,43406.61,0.8,7,5
6035,Logistics,2017,2,43146.48,0.75,7,2
6036,Finance,2017,2,48818.31,0.75,16,0
6037,Sales,2017,2,36921.87,0.8,3,9
6038,Support,2017,2,43615.22,0.9,3,18
6039,Marketing,2017,2,44865.26,1.0,20,7
6040,HR,2017,2,48491.25,0.8,2,1
6041,Sales,2017,2,48000.34,0.75,16,4
6042,HR,2017,2,42940.57,0.85,3,18
6043,R&D,2017,2,32125.93,1.0,17,12
6044,Marketing,2017,2,36050.21,0.85,7,8
6045,R&D,2017,2,32863.8,0.9,11,18
6046,Procurement,2017,2,38659.51,0.75,4,17
6047,Finance,2017,2,33546.95,0.85,19,20
6048,Procurement,2017,2,38463.44,1.0,0,10
6049,Logistics,2017,2,49874.25,0.8,4,10
6050,Finance,2017,2,49288.27,1.0,3,17
6051,HR,2017,2,32792.55,0.8,16,10
6052,Support,2017,2,36944.63,1.0,2,2
6053,Operations,2017,2,41186.3,1.0,13,7
6054,Procurement,2017,2,37458.7,0.9,8,3
6055,Support,2017,2,42169.56,1.0,6,18
6056,Finance,2017,2,36134.29,0.8,19,2
6057,Support,2017,2,32265.5,0.75,9,15
6058,Marketing,2017,2,33695.53,0.8,19,1
6059,R&D,2017,2,39278.66,0.85,18,4
6060,HR,2017,2,36949.68,0.8,6,15
6061,Sales,2017,2,43580.3,1.0,10,20
6062,Finance,2017,2,33024.49,0.9,15,7
6063,R&D,2017,2,33155.11,0.9,17,12
6064,Logistics,2017,2,44063.51,0.85,9,5
6065,HR,2017,2,34203.54,0.75,3,15
6066,Operations,2017,2,37140.23,0.75,17,11
6067,Support,2017,2,49302.64,1.0,1,6
6068,Marketing,2017,2,46660.24,0.85,1,13
6069,HR,2017,2,43009.14,0.8,12,2
6070,R&D,2017,2,38349.9,0.75,20,8
6071,Logistics,2017,2,47521.9,0.9,20,4
6072,Finance,2017,2,45041.14,0.8,6,13
6073,R&D,2017,2,42717.3,0.75,14,13
6074,HR,2017,2,39989.37,0.85,13,1
6075,IT,2017,2,41089.94,0.9,14,3
6076,Operations,2017,2,45580.16,0.75,5,5
6077,Logistics,2017,2,45035.24,0.75,2,8
6078,Operations,2017,2,31803.8,0.75,18,20
6079,HR,2017,2,41040.04,0.9,9,4
6080,Marketing,2017,2,41618.85,0.8,13,14
6081,Marketing,2017,2,37078.5,0.75,19,10
6082,Operations,2017,2,39948.96,1.0,16,9
6083,Finance,2017,2,39402.31,1.0,4,4
6084,Logistics,2017,2,30098.69,0.75,8,2
6085,Marketing,2017,2,39159.69,0.85,9,0
6086,HR,2017,2,30136.94,0.85,8,3
6087,Support,2017,2,49045.35,1.0,13,1
6088,IT,2017,2,48004.78,0.75,18,13
6089,Sales,2017,2,43371.11,0.85,12,17
6090,Support,2017,2,32086.74,0.9,15,6
6091,Procurement,2017,2,41716.82,0.85,13,13
6092,Finance,2017,2,35995.26,0.8,5,8
6093,HR,2017,2,33690.27,0.75,9,19
6094,IT,2017,2,38452.79,0.9,9,15
6095,Marketing,2017,2,36788.68,0.9,16,8
6096,R&D,2017,2,37427.83,0.8,7,17
6097,Marketing,2017,2,31824.19,0.85,14,20
6098,Sales,2017,2,30790.81,0.9,7,9
6099,Operations,2017,2,31945.58,0.75,16,3
6100,IT,2017,2,33215.99,1.0,20,17
6101,IT,2017,2,40541.63,0.75,5,6
6102,Marketing,2017,2,45058.17,1.0,8,13
6103,Sales,2017,2,37181.75,0.85,4,17
6104,Marketing,2017,2,35098.1,0.75,12,10
6105,Finance,2017,2,48799.94,0.85,18,19
6106,R&D,2017,2,37841.98,0.9,5,7
6107,Procurement,2017,2,49831.41,1.0,13,14
6108,Procurement,2017,2,39010.15,0.9,18,17
6109,R&D,2017,2,33914.75,0.85,3,20
6110,Operations,2017,2,43217.13,0.9,12,3
6111,Finance,2017,2,42788.25,0.8,15,6
6112,HR,2017,2,36381.54,0.9,10,6
6113,Logistics,2017,2,40535.23,0.9,12,15
6114,Marketing,2017,2,41020.52,0.85,5,4
6115,Sales,2017,2,47031.91,0.9,12,13
6116,Procurement,2017,2,48580.03,0.75,19,10
6117,Procurement,2017,2,43088.14,0.85,1,13
6118,Support,2017,2,36054.06,0.9,14,17
6119,Sales,2017,2,39375.57,1.0,12,20
6120,HR,2017,2,43136.63,0.9,13,7
6121,IT,2017,2,33588.75,0.75,7,1
6122,Logistics,2017,2,37190.72,0.9,6,0
6123,Support,2017,2,30823.47,0.75,7,10
6124,Procurement,2017,2,39397.04,0.8,8,5
6125,Procurement,2017,2,36387.86,1.0,4,5
6126,Finance,2017,2,30091.44,0.85,11,1
6127,R&D,2017,2,40876.88,1.0,12,2
6128,Finance,2017,2,43080.59,0.85,8,6
6129,R&D,2017,2,46752.38,0.8,7,19
6130,Operations,2017,2,47865.59,0.75,16,14
6131,R&D,2017,2,48557.6,0.8,1,18
6132,Procurement,2017,2,30530.21,1.0,0,17
6133,Support,2017,2,37587.57,0.75,7,11
6134,Logistics,2017,2,42448.79,0.75,2,2
6135,Support,2017,2,46614.01,1.0,1,12
6136,R&D,2017,2,42634.54,0.85,15,2
6137,HR,2017,2,40908.02,0.75,12,15
6138,Support,2017,2,38410.77,0.8,6,19
6139,HR,2017,2,31305.35,0.8,10,11
6140,Logistics,2017,2,34834.07,1.0,18,7
6141,Marketing,2017,2,32350.55,0.75,17,16
6142,Logistics,2017,2,37130.54,0.8,17,11
6143,R&D,2017,2,43958.62,0.9,10,7
6144,Sales,2017,2,49495.19,0.75,6,14
6145,Support,2017,2,33163.27,0.85,3,0
6146,Logistics,2017,2,47990.5,0.85,5,20
6147,Procurement,2017,2,41593.94,0.85,0,16
6148,Finance,2017,2,41747.52,0.8,8,12
6149,IT,2017,2,47830.77,1.0,8,6
6150,Support,2017,2,39055.17,0.75,20,1
6151,R&D,2017,2,43902.8,1.0,18,17
6152,Support,2017,2,49029.24,0.85,5,7
6153,Sales,2017,2,41840.11,0.9,8,18
6154,Operations,2017,2,48351.17,0.85,5,4
6155,Operations,2017,2,47481.53,0.85,2,20
6156,R&D,2017,2,36761.54,0.9,20,3
6157,R&D,2017,2,31340.14,1.0,9,13
6158,Finance,2017,2,42052.72,0.9,7,13
6159,Finance,2017,2,44508.53,0.85,9,16
6160,HR,2017,2,47537.27,0.9,2,13
6161,Support,2017,2,30191.02,0.9,1,15
6162,Finance,2017,2,43273.42,0.9,16,5
6163,Logistics,2017,2,40667.88,0.85,17,15
6164,HR,2017,2,33086.6,1.0,9,12
6165,Logistics,2017,2,37723.3,0.9,13,9
6166,R&D,2017,2,42975.56,0.9,9,18
6167,Finance,2017,2,36355.0,0.8,17,5
6168,Marketing,2017,2,30253.56,0.75,9,10
6169,Sales,2017,2,30255.29,1.0,15,20
6170,HR,2017,2,41808.9,0.75,8,3
6171,Support,2017,2,36911.88,0.8,7,13
6172,HR,2017,2,32485.07,0.75,5,2
6173,Sales,2017,2,49179.1,0.9,3,8
6174,Sales,2017,2,35315.35,0.8,8,17
6175,Support,2017,2,42136.86,1.0,14,3
6176,IT,2017,2,33003.81,0.9,7,12
6177,Procurement,2017,2,46146.71,0.75,2,2
6178,HR,2017,2,30716.03,0.75,5,7
6179,Support,2017,2,31258.4,0.8,16,11
6180,HR,2017,2,31448.15,0.8,8,11
6181,IT,2017,2,32547.05,1.0,5,11
6182,Operations,2017,2,33131.03,0.8,17,6
6183,Operations,2017,2,48414.17,1.0,17,16
6184,Sales,2017,2,47061.58,0.9,14,17
6185,HR,2017,2,49360.0,0.75,14,6
6186,Support,2017,2,32294.34,0.9,10,11
6187,Procurement,2017,2,43923.05,0.85,12,4
6188,Procurement,2017,2,41584.09,0.8,19,19
6189,Support,2017,2,35049.83,0.75,16,20
6190,Operations,2017,2,34208.22,0.85,12,13
6191,Logistics,2017,2,42804.54,0.85,10,5
6192,Finance,2017,2,41744.72,0.9,19,8
6193,Procurement,2017,2,40678.21,1.0,12,3
6194,HR,2017,2,43916.25,0.9,18,12
6195,R&D,2017,2,35068.52,0.9,1,14
6196,Procurement,2017,2,36893.49,0.8,0,8
6197,Sales,2017,2,38142.82,0.75,15,16
6198,R&D,2017,2,47131.11,0.8,14,0
6199,Sales,2017,2,35351.31,0.8,3,0
6200,Procurement,2017,2,34374.46,0.85,19,12
6201,Marketing,2017,2,46810.19,0.75,10,17
6202,Logistics,2017,2,41304.53,0.85,8,14
6203,Procurement,2017,2,42629.16,0.8,19,12
6204,HR,2017,2,40568.39,0.85,18,1
6205,R&D,2017,2,41680.15,0.8,6,5
6206,R&D,2017,2,38992.8,0.75,16,17
6207,R&D,2017,2,42310.16,0.75,15,14
6208,R&D,2017,2,46899.69,0.75,14,15
6209,HR,2017,2,39410.6,0.75,12,8
6210,Finance,2017,2,46010.89,0.8,17,19
6211,Sales,2017,2,39012.95,0.8,20,2
6212,R&D,2017,2,44294.89,0.85,1,16
6213,Operations,2017,2,41136.82,0.75,2,5
6214,Sales,2017,2,49081.65,1.0,3,3
6215,Operations,2017,2,49929.38,0.8,9,20
6216,HR,2017,2,31348.1,1.0,3,19
6217,HR,2017,2,34952.47,0.9,8,12
6218,Procurement,2017,2,38061.23,0.75,0,12
6219,Support,2017,2,48699.15,0.9,15,8
6220,Logistics,2017,2,37800.38,1.0,9,15
6221,R&D,2017,2,48674.54,0.85,4,1
6222,IT,2017,2,48263.11,0.9,17,1
6223,Procurement,2017,2,41946.43,0.8,12,2
6224,Marketing,2017,2,39570.4,0.75,14,4
6225,Support,2017,2,39247.99,1.0,8,12
6226,Operations,2017,2,41354.34,0.9,8,8
6227,Support,2017,2,42442.06,0.75,1,18
6228,HR,2017,2,44723.06,0.85,6,5
6229,HR,2017,2,39298.27,0.8,6,1
6230,Procurement,2017,2,43346.35,0.85,19,12
6231,Sales,2017,2,44952.21,0.8,7,9
6232,HR,2017,2,32717.19,0.8,5,13
6233,Operations,2017,2,30770.91,0.85,2,7
6234,Sales,2017,2,36948.29,0.8,7,3
6235,R&D,2017,2,44184.99,0.85,14,5
6236,Marketing,2017,2,31237.88,0.9,9,10
6237,Operations,2017,2,39360.75,1.0,9,6
6238,R&D,2017,2,31532.83,0.8,9,20
6239,R&D,2017,2,42784.16,1.0,0,9
6240,Operations,2017,2,48028.26,0.85,17,2
6241,Procurement,2017,2,38571.37,0.75,4,3
6242,Support,2017,2,40929.17,0.75,11,19
6243,R&D,2017,2,37067.23,0.9,18,1
6244,IT,2017,2,31592.38,1.0,16,13
6245,Procurement,2017,2,30845.51,0.9,7,14
6246,Procurement,2017,2,42384.93,0.85,19,3
6247,Marketing,2017,2,38064.42,0.8,2,4
6248,IT,2017,2,41188.52,0.9,15,12
6249,Operations,2017,2,32303.14,1.0,19,0
6250,HR,2017,2,43078.36,0.9,13,5
6251,Logistics,2017,2,47692.99,0.8,4,10
6252,Operations,2017,2,33333.81,0.85,15,12
6253,R&D,2017,2,48175.75,0.85,11,7
6254,Finance,2017,2,47131.79,1.0,19,18
6255,HR,2017,2,48454.6,0.8,9,17
6256,Operations,2017,2,40169.39,1.0,7,10
6257,IT,2017,2,31549.53,1.0,4,5
6258,HR,2017,2,47255.95,0.8,18,4
6259,Logistics,2017,2,46218.55,0.75,11,12
6260,Support,2017,2,46643.83,0.85,17,12
6261,Finance,2017,2,33912.51,0.8,4,19
6262,Marketing,2017,2,42659.66,0.8,1,13
6263,Sales,2017,2,34238.9,0.75,19,9
6264,Procurement,2017,2,41554.85,0.9,3,12
6265,IT,2017,2,30318.37,0.75,18,16
6266,HR,2017,2,41773.56,0.9,4,16
6267,Finance,2017,2,44183.53,0.85,20,0
6268,HR,2017,2,40284.0,0.75,12,2
6269,IT,2017,2,43054.6,0.75,12,1
6270,Marketing,2017,2,41106.08,0.85,1,17
6271,Support,2017,2,30092.95,0.75,8,20
6272,Procurement,2017,2,48813.78,0.9,1,12
6273,Finance,2017,2,44886.56,0.9,6,12
6274,IT,2017,2,45309.53,0.8,9,13
6275,IT,2017,2,44482.71,0.8,19,6
6276,R&D,2017,2,38032.89,0.8,13,10
6277,Support,2017,2,45504.99,0.9,17,17
6278,IT,2017,2,31839.78,0.85,16,3
6279,R&D,2017,2,33213.84,1.0,5,0
6280,Procurement,2017,2,49294.32,0.8,9,19
6281,HR,2017,2,34485.9,0.8,16,6
6282,Sales,2017,2,47904.05,0.9,2,14
6283,Finance,2017,2,43609.47,0.8,17,19
6284,Sales,2017,2,38605.97,1.0,3,1
6285,Procurement,2017,2,43326.16,0.8,13,8
6286,Procurement,2017,2,41251.22,0.9,2,14
6287,Operations,2017,2,36314.42,0.8,14,17
6288,Procurement,2017,2,31760.88,0.8,18,2
6289,Support,2017,2,43950.37,0.9,14,17
6290,Marketing,2017,2,45235.73,1.0,4,2
6291,R&D,2017,2,42843.7,0.75,19,10
6292,Operations,2017,2,32636.12,0.75,18,12
6293,Procurement,2017,2,46576.39,0.8,3,12
6294,Support,2017,2,42495.0,0.75,1,15
6295,Marketing,2017,2,46521.07,0.85,18,14
6296,Logistics,2017,2,30577.97,0.85,20,2
6297,Sales,2017,2,37299.22,0.85,10,10
6298,Sales,2017,2,34838.29,0.9,7,19
6299,Finance,2017,2,31939.14,0.85,16,5
6300,R&D,2017,2,48247.69,0.8,1,17
6301,HR,2017,2,44296.01,0.8,20,7
6302,HR,2017,2,36817.72,0.8,14,11
6303,IT,2017,2,36289.52,0.9,13,11
6304,Support,2017,2,31859.89,1.0,5,4
6305,Sales,2017,2,36781.68,0.9,17,16
6306,R&D,2017,2,33826.51,0.9,1,2
6307,IT,2017,2,44360.43,0.8,18,18
6308,HR,2017,2,41680.66,0.8,9,14
6309,Logistics,2017,2,41896.08,1.0,3,15
6310,Operations,2017,2,30697.72,0.8,5,12
6311,Procurement,2017,2,49582.04,0.9,13,9
6312,R&D,2017,2,41598.78,0.85,19,20
6313,HR,2017,2,45401.04,0.9,18,0
6314,IT,2017,2,35881.52,0.75,10,16
6315,Support,2017,2,37955.14,0.85,19,8
6316,Operations,2017,2,32400.97,0.8,20,6
6317,IT,2017,2,33616.44,0.75,14,4
6318,R&D,2017,2,45863.6,0.85,15,8
6319,Sales,2017,2,46585.15,0.85,3,10
6320,Marketing,2017,2,37705.69,0.75,9,1
6321,Procurement,2017,2,38195.6,1.0,2,17
6322,Operations,2017,2,38211.89,0.8,15,15
6323,HR,2017,2,36123.14,0.85,1,13
6324,HR,2017,2,31135.18,0.85,14,12
6325,Sales,2017,2,47123.59,0.8,1,15
6326,Marketing,2017,2,34200.92,0.9,9,7
6327,Support,2017,2,43683.67,0.9,16,6
6328,Operations,2017,2,48028.61,1.0,1,0
6329,Marketing,2017,2,44924.67,0.9,7,0
6330,IT,2017,2,37177.32,1.0,8,8
6331,Logistics,2017,2,30098.15,0.8,18,13
6332,Finance,2017,2,42150.84,0.75,20,8
6333,IT,2017,2,46559.5,0.85,6,19
6334,Finance,2017,2,33179.67,1.0,10,1
6335,IT,2017,2,40433.77,0.75,20,17
6336,Procurement,2017,2,46995.1,0.85,8,16
6337,IT,2017,2,34756.07,0.75,19,12
6338,Marketing,2017,2,36427.72,0.9,15,15
6339,HR,2017,2,49465.35,0.8,13,20
6340,Marketing,2017,2,44827.22,0.75,15,5
6341,Marketing,2017,2,45149.13,0.9,20,16
6342,IT,2017,2,36282.93,1.0,2,15
6343,Logistics,2017,2,30931.2,0.75,0,18
6344,R&D,2017,2,30075.66,0.9,18,0
6345,Sales,2017,2,39357.23,0.75,17,3
6346,IT,2017,2,40715.86,0.85,7,6
6347,Sales,2017,2,36651.43,0.75,11,0
6348,Operations,2017,2,44488.02,0.75,4,12
6349,Finance,2017,2,49695.4,0.85,8,1
6350,Support,2017,2,30346.4,1.0,3,16
6351,Operations,2017,2,36923.21,0.85,12,7
6352,IT,2017,2,39184.12,0.9,15,5
6353,HR,2017,2,47527.63,0.9,3,18
6354,Procurement,2017,2,44128.65,0.85,20,14
6355,HR,2017,2,39880.91,0.9,10,19
6356,Finance,2017,2,30563.07,1.0,6,9
6357,Logistics,2017,2,42828.71,0.9,14,14
6358,IT,2017,2,45417.75,0.8,19,3
6359,Procurement,2017,2,41538.38,0.9,20,15
6360,Finance,2017,2,48218.56,1.0,16,13
6361,Marketing,2017,2,40961.51,0.9,2,18
6362,Support,2017,2,46046.68,0.8,15,8
6363,R&D,2017,2,41244.55,0.9,7,14
6364,IT,2017,2,39186.28,0.8,12,16
6365,R&D,2017,2,43709.15,0.75,7,16
6366,HR,2017,2,39041.99,0.85,7,15
6367,R&D,2017,2,46573.68,0.8,5,12
6368,Logistics,2017,2,30491.43,0.75,8,0
6369,Logistics,2017,2,47866.1,0.9,11,15
6370,Finance,2017,2,40021.23,0.9,17,7
6371,Support,2017,2,32596.49,0.85,20,2
6372,Logistics,2017,2,38067.1,0.75,17,1
6373,Finance,2017,2,40912.44,0.9,15,7
6374,HR,2017,2,33016.94,1.0,3,9
6375,HR,2017,2,45966.65,0.75,9,6
6376,Finance,2017,2,34582.91,1.0,1,14
6377,Operations,2017,2,39789.77,1.0,10,12
6378,Logistics,2017,2,35389.94,0.8,1,7
6379,Support,2017,2,36957.47,0.85,20,1
6380,Sales,2017,2,48720.7,0.75,20,15
6381,Marketing,2017,2,39957.53,0.85,4,5
6382,R&D,2017,2,41100.26,0.85,7,12
6383,Marketing,2017,2,33835.42,1.0,18,19
6384,R&D,2017,2,34902.12,0.75,2,11
6385,HR,2017,2,39148.32,1.0,1,2
6386,Logistics,2017,2,48045.91,0.85,8,5
6387,Sales,2017,2,43482.61,0.8,13,3
6388,Operations,2017,2,35958.72,1.0,12,13
6389,Sales,2017,2,40736.81,1.0,15,13
6390,Logistics,2017,2,42286.48,0.85,2,9
6391,Marketing,2017,2,37897.0,0.9,15,9
6392,IT,2017,2,40942.89,0.8,8,7
6393,Operations,2017,2,31662.23,0.85,18,17
6394,Support,2017,2,36146.02,0.75,11,14
6395,Procurement,2017,2,40253.37,0.9,20,3
6396,R&D,2017,2,40361.91,0.9,0,12
6397,Marketing,2017,2,47432.93,1.0,20,3
6398,Marketing,2017,2,39499.31,0.9,7,5
6399,Marketing,2017,2,48315.75,1.0,1,10
6400,Sales,2017,2,30979.19,0.75,6,8
6401,Sales,2018,2,42965.06,0.75,12,2
6402,Procurement,2018,2,49285.85,0.8,8,3
6403,Operations,2018,2,34977.19,0.75,10,12
6404,Procurement,2018,2,36529.74,0.8,20,16
6405,Operations,2018,2,49054.85,1.0,6,16
6406,HR,2018,2,32297.89,0.8,9,18
6407,Support,2018,2,30255.1,1.0,9,18
6408,Support,2018,2,33134.04,1.0,17,17
6409,Marketing,2018,2,33389.85,0.8,20,19
6410,IT,2018,2,30624.17,1.0,18,1
6411,Logistics,2018,2,34121.88,0.75,3,6
6412,Finance,2018,2,48183.89,1.0,7,17
6413,Marketing,2018,2,44847.84,0.85,2,13
6414,HR,2018,2,49663.71,0.75,14,0
6415,Operations,2018,2,33575.17,0.75,20,13
6416,Support,2018,2,42840.85,0.9,14,9
6417,Operations,2018,2,30666.86,0.85,6,4
6418,Operations,2018,2,47797.61,0.75,13,15
6419,Marketing,2018,2,32354.02,0.85,18,19
6420,Finance,2018,2,30934.39,0.9,14,19
6421,Procurement,2018,2,47333.21,0.75,6,15
6422,Finance,2018,2,40686.95,1.0,8,4
6423,Marketing,2018,2,40252.98,0.8,19,5
6424,Logistics,2018,2,42551.54,0.8,17,7
6425,Marketing,2018,2,30454.2,0.8,8,14
6426,Operations,2018,2,46430.8,1.0,4,19
6427,Logistics,2018,2,37450.66,0.8,1,14
6428,Logistics,2018,2,31183.65,0.8,10,7
6429,Procurement,2018,2,36904.65,1.0,5,7
6430,HR,2018,2,42846.53,1.0,8,19
6431,Procurement,2018,2,47462.32,0.85,5,2
6432,Logistics,2018,2,46391.24,0.85,5,3
6433,Operations,2018,2,42323.97,0.85,15,11
6434,Marketing,2018,2,43552.05,0.8,17,7
6435,Marketing,2018,2,36377.28,0.75,17,12
6436,Support,2018,2,44537.7,0.9,6,9
6437,Sales,2018,2,31451.93,0.8,15,5
6438,HR,2018,2,35568.03,0.9,12,9
6439,Operations,2018,2,44062.1,0.85,12,10
6440,Operations,2018,2,41102.24,0.75,10,11
6441,Marketing,2018,2,45210.36,0.8,20,5
6442,R&D,2018,2,40269.26,0.85,4,2
6443,Marketing,2018,2,37456.81,0.8,7,8
6444,Logistics,2018,2,42041.18,1.0,11,7
6445,Logistics,2018,2,47278.44,0.8,2,6
6446,R&D,2018,2,30597.09,0.9,7,5
6447,Sales,2018,2,49284.66,0.85,1,18
6448,HR,2018,2,34474.09,1.0,14,19
6449,Procurement,2018,2,30927.61,1.0,15,15
6450,R&D,2018,2,46097.06,1.0,3,8
6451,R&D,2018,2,46682.48,0.85,7,15
6452,Operations,2018,2,42013.8,1.0,20,13
6453,Sales,2018,2,41554.19,0.9,6,8
6454,Support,2018,2,32392.21,1.0,15,8
6455,R&D,2018,2,42005.24,0.85,9,16
6456,Logistics,2018,2,34161.65,0.75,10,3
6457,Support,2018,2,45993.83,0.8,4,13
6458,Procurement,2018,2,43017.11,0.85,0,1
6459,IT,2018,2,31144.99,1.0,9,14
6460,Finance,2018,2,36211.61,1.0,9,12
6461,IT,2018,2,40908.31,0.75,15,16
6462,Marketing,2018,2,33000.04,0.75,13,5
6463,IT,2018,2,31153.22,0.8,3,10
6464,Support,2018,2,43634.07,0.85,19,7
6465,Sales,2018,2,37167.33,0.85,1,4
6466,Marketing,2018,2,43569.7,0.75,5,20
6467,Operations,2018,2,49391.73,0.9,12,4
6468,Operations,2018,2,30904.98,0.8,9,16
6469,Operations,2018,2,33901.21,0.85,18,12
6470,R&D,2018,2,35559.64,0.9,3,14
6471,Finance,2018,2,35338.88,0.9,5,13
6472,Operations,2018,2,35971.33,0.75,3,15
6473,Logistics,2018,2,32517.18,1.0,15,15
6474,HR,2018,2,39360.08,0.75,11,9
6475,HR,2018,2,33450.18,1.0,16,5
6476,HR,2018,2,34764.07,0.85,12,4
6477,Marketing,2018,2,36577.73,0.9,13,15
6478,Support,2018,2,42135.88,0.85,2,18
6479,IT,2018,2,37189.82,0.85,4,8
6480,Sales,2018,2,41145.49,0.75,5,7
6481,R&D,2018,2,33385.06,0.85,18,17
6482,HR,2018,2,49748.3,0.8,10,6
6483,Procurement,2018,2,37994.23,0.75,10,13
6484,Support,2018,2,33931.88,1.0,17,13
6485,IT,2018,2,31909.47,0.85,14,17
6486,HR,2018,2,31832.27,1.0,11,6
6487,Procurement,2018,2,44912.99,1.0,17,1
6488,Marketing,2018,2,41626.9,0.8,8,7
6489,HR,2018,2,34693.13,1.0,14,20
6490,Operations,2018,2,30605.91,0.75,20,1
6491,Logistics,2018,2,47640.52,0.8,18,16
6492,Procurement,2018,2,46461.8,0.9,18,11
6493,Marketing,2018,2,49231.95,0.9,14,19
6494,HR,2018,2,35789.36,0.9,9,8
6495,Sales,2018,2,47383.92,0.75,18,1
6496,Sales,2018,2,34198.36,0.75,1,12
6497,HR,2018,2,33682.99,0.75,10,11
6498,Support,2018,2,47585.98,0.85,11,4
6499,IT,2018,2,39467.59,0.75,0,11
6500,Support,2018,2,37181.48,0.8,14,6
6501,Sales,2018,2,38571.66,0.85,15,1
6502,Support,2018,2,46902.69,1.0,12,13
6503,Support,2018,2,36502.24,0.9,2,9
6504,Marketing,2018,2,30792.88,0.8,11,9
6505,R&D,2018,2,30137.21,0.85,13,1
6506,Marketing,2018,2,43537.16,0.9,3,15
6507,Finance,2018,2,40719.95,0.75,6,7
6508,Logistics,2018,2,41084.71,0.75,17,10
6509,IT,2018,2,44657.4,0.85,1,0
6510,Sales,2018,2,30003.67,0.9,2,12
6511,Logistics,2018,2,37464.19,0.85,20,10
6512,IT,2018,2,30837.67,0.75,11,17
6513,Finance,2018,2,33449.73,0.75,9,5
6514,Operations,2018,2,34837.58,0.8,19,8
6515,HR,2018,2,30951.96,0.9,8,10
6516,Support,2018,2,38657.88,0.75,5,11
6517,Marketing,2018,2,40321.4,0.8,2,9
6518,IT,2018,2,39068.56,0.9,5,16
6519,R&D,2018,2,36734.27,0.75,20,14
6520,Logistics,2018,2,47058.68,1.0,3,16
6521,IT,2018,2,37209.67,0.85,14,12
6522,R&D,2018,2,33690.87,0.75,1,5
6523,Operations,2018,2,39711.21,0.9,12,14
6524,Sales,2018,2,40443.2,0.75,13,10
6525,HR,2018,2,30920.88,0.85,12,13
6526,HR,2018,2,33773.83,1.0,5,10
6527,Marketing,2018,2,33260.73,0.75,12,5
6528,Marketing,2018,2,39424.84,0.75,3,18
6529,Procurement,2018,2,42047.16,0.85,3,1
6530,HR,2018,2,49940.96,0.85,11,15
6531,Finance,2018,2,43870.69,0.9,14,13
6532,Finance,2018,2,43572.36,0.85,17,12
